Order,Family,Subfamily,Genus,Species,Type Species?,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Change,Proposal,Taxon History URL
Caudovirales,Myoviridae,,Felixo1virus,Escherichia virus wV8,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150120
Caudovirales,Myoviridae,,Felixo1virus,Salmonella virus FelixO1,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150121
Caudovirales,Myoviridae,,Felixo1virus,Salmonella virus HB2014,0,KP010413,Salmonella phage HB-2014,dsDNA,"New,",30,2015.047aB.A.v3.Felixo1virus_7sp,ICTVonline=20150127
Caudovirales,Myoviridae,,Felixo1virus,Salmonella virus Mushroom,0,KP143762,Salmonella phage Mushroom,dsDNA,"New,",30,2015.047aB.A.v3.Felixo1virus_7sp,ICTVonline=20150124
Caudovirales,Myoviridae,,Felixo1virus,Salmonella virus UAB87,0,JN225449,Enterobacteriaphage UAB_Phi87,dsDNA,"New,",30,2015.047aB.A.v3.Felixo1virus_7sp,ICTVonline=20150122
Caudovirales,Myoviridae,,Hapunavirus,Halomonas virus HAP1,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150130
Caudovirales,Myoviridae,,Hapunavirus,Vibrio virus VP882,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150131
Caudovirales,Myoviridae,,Kpp10virus,Pseudomonas virus Ab03,0,LN610573,Pseudomonas phage vB_PaeM_PAO1_Ab03,dsDNA,"New,",30,2015.028a-dB.A.v2.Kpp10virus,ICTVonline=20150257
Caudovirales,Myoviridae,,Kpp10virus,Pseudomonas virus KPP10,1,AB472900.2,Pseudomonas phage KPP10,dsDNA,"New,",30,2015.028a-dB.A.v2.Kpp10virus,ICTVonline=20150255
Caudovirales,Myoviridae,,Kpp10virus,Pseudomonas virus PAKP3,0,KC862299,Pseudomonas phage PAK_P3,dsDNA,"New,",30,2015.028a-dB.A.v2.Kpp10virus,ICTVonline=20150256
Caudovirales,Myoviridae,,Muvirus,Escherichia virus Mu,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150135
Caudovirales,Myoviridae,,Myohalovirus,Halobacterium virus phiH,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150149
Caudovirales,Myoviridae,,Nit1virus,Bacillus virus Grass,0,KF669652,Bacillus phage Grass,dsDNA,"New,",30,2015.038a-dB.A.v3.Nit1virus,ICTVonline=20150188
Caudovirales,Myoviridae,,Nit1virus,Bacillus virus NIT1,1,AP013029,Bacillus phage phiNIT1,dsDNA,"New,",30,2015.038a-dB.A.v3.Nit1virus,ICTVonline=20150187
Caudovirales,Myoviridae,,Nit1virus,Bacillus virus SPG24,0,AB930182,Bacillus phage SPG24,dsDNA,"New,",30,2015.038a-dB.A.v3.Nit1virus,ICTVonline=20150189
Caudovirales,Myoviridae,,P1virus,Aeromonas virus 43,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150155
Caudovirales,Myoviridae,,P1virus,Escherichia virus P1,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150156
Caudovirales,Myoviridae,,Pakpunavirus,Pseudomonas virus CAb1,0,HE983845,Pseudomonas phage vB_PaeM_C2-10_Ab1,dsDNA,"New,",30,2015.029a-dB.A.v2.Pakpunavirus,ICTVonline=20150264
Caudovirales,Myoviridae,,Pakpunavirus,Pseudomonas virus CAb02,0,LN610572,Pseudomonas phage vB_PaeM_C2-10_Ab02,dsDNA,"New,",30,2015.029a-dB.A.v2.Pakpunavirus,ICTVonline=20150262
Caudovirales,Myoviridae,,Pakpunavirus,Pseudomonas virus JG004,0,GU988610.2,Pseudomonas phage JG004,dsDNA,"New,",30,2015.029a-dB.A.v2.Pakpunavirus,ICTVonline=20150261
Caudovirales,Myoviridae,,Pakpunavirus,Pseudomonas virus PAKP1,1,KC862297,Pseudomonas phage PAK_P1,dsDNA,"New,",30,2015.029a-dB.A.v2.Pakpunavirus,ICTVonline=20150259
Caudovirales,Myoviridae,,Pakpunavirus,Pseudomonas virus PAKP4,0,KC862300,Pseudomonas phage PAK_P4,dsDNA,"New,",30,2015.029a-dB.A.v2.Pakpunavirus,ICTVonline=20150260
Caudovirales,Myoviridae,,Pakpunavirus,Pseudomonas virus PaP1,0,HQ832595,Pseudomonas phage PaP1,dsDNA,"New,",30,2015.029a-dB.A.v2.Pakpunavirus,ICTVonline=20150263
Caudovirales,Myoviridae,,Pbunavirus,Burkholderia virus BcepF1,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150137
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus 141,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150138
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus Ab28,0,LN610589,Pseudomonas phage vB_PaeM_C1-14_Ab28,dsDNA,"New,",30,2015.030aB.A.v3.Pbunalikevirus_5sp,ICTVonline=20150161
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus DL60,0,KR054030,Pseudomonas phage DL60,dsDNA,"New,",30,2015.030aB.A.v3.Pbunalikevirus_5sp,ICTVonline=20150157
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus DL68,0,KR054033,Pseudomonas phage DL68,dsDNA,"New,",30,2015.030aB.A.v3.Pbunalikevirus_5sp,ICTVonline=20150158
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus F8,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150139
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus JG024,0,GU815091,Pseudomonas phage JG024,dsDNA,"New,",30,2015.030aB.A.v3.Pbunalikevirus_5sp,ICTVonline=20150159
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus KPP12,0,AB560486,Pseudomonas phage KPP12,dsDNA,"New,",30,2015.030aB.A.v3.Pbunalikevirus_5sp,ICTVonline=20150160
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus LBL3,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150140
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus LMA2,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150141
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus PB1,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150142
Caudovirales,Myoviridae,,Pbunavirus,Pseudomonas virus SN,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150143
Caudovirales,Myoviridae,,Phikzvirus,Pseudomonas virus EL,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150151
Caudovirales,Myoviridae,,Phikzvirus,Pseudomonas virus Lin68,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150152
Caudovirales,Myoviridae,,Phikzvirus,Pseudomonas virus phiKZ,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150153
Caudovirales,Myoviridae,,Rheph4virus,Rhizobium virus RHEph4,1,JX483876,Rhizobium phage RHEph04,dsDNA,"New,",30,2015.045a-dB.A.v2.Rheph4virus,ICTVonline=20150178
Caudovirales,Myoviridae,,Secunda5virus,Aeromonas virus 25,1,DQ529280,Aeromonas phage 25,dsDNA,"Renamed,Moved,",30,2015.020a-aeB.A.v4.Tevenvirinae,ICTVonline=20150058
Caudovirales,Myoviridae,,Secunda5virus,Aeromonas virus 31,0,,,dsDNA,"Renamed,Moved,",30,2015.020a-aeB.A.v4.Tevenvirinae,ICTVonline=20150059
Caudovirales,Myoviridae,,Secunda5virus,Aeromonas virus Aes12,0,JN377895,Aeromonas phage Aes012,dsDNA,"New,",30,2015.016a-dB.A.v3.Secunda5virus,ICTVonline=20150222
Caudovirales,Myoviridae,,Secunda5virus,Aeromonas virus Aes508,0,JN377894,Aeromonas phage Aes508,dsDNA,"New,",30,2015.016a-dB.A.v3.Secunda5virus,ICTVonline=20150223
Caudovirales,Myoviridae,,Secunda5virus,Aeromonas virus AS4,0,HM452125,Aeromonas phage phiAS4,dsDNA,"New,",30,2015.016a-dB.A.v3.Secunda5virus,ICTVonline=20150220
Caudovirales,Myoviridae,,Secunda5virus,Stenotrophomonas virus IME13,0,JX306041,Stenotrophomonas phage IME13,dsDNA,"New,",30,2015.016a-dB.A.v3.Secunda5virus,ICTVonline=20150221
Caudovirales,Myoviridae,,Tg1virus,Yersinia virus R1RT,0,HE956709,Yersinia phage phiR1-RT,dsDNA,"New,",30,2015.022a-dB.A.v2.Tg1virus,ICTVonline=20150234
Caudovirales,Myoviridae,,Tg1virus,Yersinia virus TG1,1,KP202158,Yersinia phage vB_YenM_TG1,dsDNA,"New,",30,2015.022a-dB.A.v2.Tg1virus,ICTVonline=20150233
Caudovirales,Myoviridae,,Unassigned,Bacillus virus G,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150163
Caudovirales,Myoviridae,,Unassigned,Bacillus virus PBS1,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150164
Caudovirales,Myoviridae,,Unassigned,Microcystis virus Ma-LMM01,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150165
Caudovirales,Myoviridae,,Vhmlvirus,Vibrio virus MAR,0,JX556417,Vibrio phage vB_VpaM_MAR,dsDNA,"New,",30,2015.024a-dB.A.v2.Vhmlvirus,ICTVonline=20150252
Caudovirales,Myoviridae,,Vhmlvirus,Vibrio virus VHML,1,AY133112,Vibrio phage VHML,dsDNA,"New,",30,2015.024a-dB.A.v2.Vhmlvirus,ICTVonline=20150251
Caudovirales,Myoviridae,,Vhmlvirus,Vibrio virus VP585,0,FN297812,Vibrio phage VP585,dsDNA,"New,",30,2015.024a-dB.A.v2.Vhmlvirus,ICTVonline=20150253
Caudovirales,Myoviridae,,Vi1virus,Dickeya virus Limestone,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150167
Caudovirales,Myoviridae,,Vi1virus,Escherichia virus CBA120,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150168
Caudovirales,Myoviridae,,Vi1virus,Escherichia virus ECML4,0,JX128257,Escherichia phage ECML-4,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150212
Caudovirales,Myoviridae,,Vi1virus,Escherichia virus PhaxI,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150169
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus Det7,0,KP797973,Salmonella phage Det7,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150217
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus Marshall,0,KF669653,Salmonella phage Marshall,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150213
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus Maynard,0,KF669654,Salmonella phage Maynard,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150216
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus SFP10,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150170
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus SH19,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150171
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus SJ2,0,KJ174317,Salmonella phage vB_SalM_SJ2,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150218
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus SJ3,0,KJ174318,Salmonella phage vB_SalM_SJ3,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150215
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus STML131,0,JX181828,Salmonella phage STML-13-1,dsDNA,"New,",30,2015.027aB.A.v3.Viunalikevirus_7sp,ICTVonline=20150214
Caudovirales,Myoviridae,,Vi1virus,Salmonella virus ViI,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150172
Caudovirales,Myoviridae,,Vi1virus,Shigella virus AG3,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150173
Caudovirales,Myoviridae,,Wphvirus,Bacillus virus WPh,1,HM144387,Bacillus phage W.Ph.,dsDNA,"New,",30,2015.041a-dB.A.v2.Wphvirus,ICTVonline=20150185
Caudovirales,Podoviridae,Autographivirinae,Kp34virus,Klebsiella virus F19,0,KF765493.2,Klebsiella phage F19,dsDNA,"New,",30,2015.007a-dB.A.v1.Kp34virus,ICTVonline=20150290
Caudovirales,Podoviridae,Autographivirinae,Kp34virus,Klebsiella virus K244,0,AB716666,Klebsiella phage NTUH-K2044-K1-1,dsDNA,"New,",30,2015.007a-dB.A.v1.Kp34virus,ICTVonline=20150291
Caudovirales,Podoviridae,Autographivirinae,Kp34virus,Klebsiella virus KP34,1,GQ413938.2,Klebsiella phage KP34,dsDNA,"New,",30,2015.007a-dB.A.v1.Kp34virus,ICTVonline=20150287
Caudovirales,Podoviridae,Autographivirinae,Kp34virus,Klebsiella virus SU503,0,KP708985,Klebsiella phage vB_KpnP_SU503,dsDNA,"New,",30,2015.007a-dB.A.v1.Kp34virus,ICTVonline=20150288
Caudovirales,Podoviridae,Autographivirinae,Kp34virus,Klebsiella virus SU552A,0,KP708986,Klebsiella phage vB_KpnP_SU552A,dsDNA,"New,",30,2015.007a-dB.A.v1.Kp34virus,ICTVonline=20150289
Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus,Pantoea virus Limelight,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150268
Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus,Pantoea virus Limezero,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150269
Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus,Pseudomonas virus LKA1,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150270
Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus,Pseudomonas virus phiKMV,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150271
Caudovirales,Podoviridae,Autographivirinae,Sp6virus,Erwinia virus Era103,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150277
Caudovirales,Podoviridae,Autographivirinae,Sp6virus,Escherichia virus K5,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150273
Caudovirales,Podoviridae,Autographivirinae,Sp6virus,Escherichia virus K1-5,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150274
Caudovirales,Podoviridae,Autographivirinae,Sp6virus,Escherichia virus K1E,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150275
Caudovirales,Podoviridae,Autographivirinae,Sp6virus,Salmonella virus SP6,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150276
Caudovirales,Podoviridae,Autographivirinae,T7virus,Escherichia virus T7,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150279
Caudovirales,Podoviridae,Autographivirinae,T7virus,Kluyvera virus Kvp1,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150280
Caudovirales,Podoviridae,Autographivirinae,T7virus,Pseudomonas virus gh1,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150281
Caudovirales,Podoviridae,Autographivirinae,Unassigned,Prochlorococcus virus PSSP7,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150283
Caudovirales,Podoviridae,Autographivirinae,Unassigned,Synechococcus virus P60,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150284
Caudovirales,Podoviridae,Autographivirinae,Unassigned,Synechococcus virus Syn5,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150285
Caudovirales,Podoviridae,Picovirinae,P68virus,Staphylococcus virus 44AHJD,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150294
Caudovirales,Podoviridae,Picovirinae,P68virus,Streptococcus virus C1,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150295
Caudovirales,Podoviridae,Picovirinae,Phi29virus,Bacillus virus B103,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150297
Caudovirales,Podoviridae,Picovirinae,Phi29virus,Bacillus virus GA1,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150298
Caudovirales,Podoviridae,Picovirinae,Phi29virus,Bacillus virus phi29,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150299
Caudovirales,Podoviridae,Picovirinae,Phi29virus,Kurthia virus 6,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150300
Caudovirales,Podoviridae,Picovirinae,Unassigned,Actinomyces virus Av1,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150302
Caudovirales,Podoviridae,Picovirinae,Unassigned,Mycoplasma virus P1,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150303
Caudovirales,Podoviridae,Picovirinae,Unassigned,Streptococcus virus Cp1,0,,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150304
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia virus Bcep22,1,AY349011,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150307
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia virus Bcepil02,0,FJ937737,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150308
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia virus Bcepmigl,0,JX104231,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150309
Caudovirales,Podoviridae,,Bcep22likevirus,Burkholderia virus DC1,0,JN662425,,dsDNA,"Renamed,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150310
Caudovirales,Podoviridae,,Bpp1virus,Bordetella virus BPP1,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150312
Caudovirales,Podoviridae,,Bpp1virus,Burkholderia virus BcepC6B,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150313
Caudovirales,Podoviridae,,Cba41virus,Cellulophaga virus Cba41,1,KC821632,Cellulophaga phage phi4:1,dsDNA,"New,",30,2015.001a-dB.A.v2.Cba41virus,ICTVonline=20150361
Caudovirales,Podoviridae,,Cba41virus,Cellulophaga virus Cba172,0,KC821609,Cellulophaga phage phi17:2,dsDNA,"New,",30,2015.001a-dB.A.v2.Cba41virus,ICTVonline=20150362
Caudovirales,Podoviridae,,Epsilon15virus,Escherichia virus phiV10,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150315
Caudovirales,Podoviridae,,Epsilon15virus,Salmonella virus Epsilon15,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150316
Caudovirales,Podoviridae,,F116virus,Pseudomonas virus F116,1,AY625898,,dsDNA,"Merged,Moved,",30,2013.040a-eB.A.v5.F116likevirus,ICTVonline=20150318
Caudovirales,Podoviridae,,F116virus,Pseudomonas virus H66,0,KC262634,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150319
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus APEC5,0,KF192075,Escherichia phage vB_EcoP_PhAPEC5,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150348
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus APEC7,0,KF562340,Escherichia phage vB_EcoP_PhAPEC7,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150347
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus Bp4,0,KJ135004.2,Escherichia phage Bp4,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150349
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus EC1UPM,0,KC206276.2,Escherichia phage EC1-UPM,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150352
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus ECBP1,0,JX415535,Escherichia phage ECBP1,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150350
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus G7C,1,HQ259105,Escherichia phage vB_EcoP_G7C,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150346
Caudovirales,Podoviridae,,G7cvirus,Escherichia virus IME11,0,JX880034,Escherichia phage IME11,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150351
Caudovirales,Podoviridae,,G7cvirus,Shigella virus Sb1,0,KF620435,Shigella phage pSb-1,dsDNA,"New,",30,2015.050a-dB.A.v2.G7cvirus,ICTVonline=20150353
Caudovirales,Podoviridae,,Lit1virus,Pseudomonas virus Ab09,0,HG962375,Pseudomonas phage vB_PaeP_C2-10_Ab09,dsDNA,"New,",30,2015.008a-dB.A.v3.Lit1virus,ICTVonline=20150366
Caudovirales,Podoviridae,,Lit1virus,Pseudomonas virus LIT1,1,FN422399,Pseudomonas phage LIT1,dsDNA,"New,",30,2015.008a-dB.A.v3.Lit1virus,ICTVonline=20150364
Caudovirales,Podoviridae,,Lit1virus,Pseudomonas virus PA26,0,JX194238,Pseudomonas phage PA26,dsDNA,"New,",30,2015.008a-dB.A.v3.Lit1virus,ICTVonline=20150365
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus Ab22,0,LN610578,Pseudomonas phage vB_PaeP_C2-10_Ab22,dsDNA,"New,",30,2015.009aB.A.v3.Luz24virus_5sp,ICTVonline=20150368
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus CHU,0,KP233880,Pseudomonas phage PhiCHU,dsDNA,"New,",30,2015.009aB.A.v3.Luz24virus_5sp,ICTVonline=20150367
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus LUZ24,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150321
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus PAA2,0,KF856712,Pseudomonas phage phiIBB-PAA2,dsDNA,"New,",30,2015.009aB.A.v3.Luz24virus_5sp,ICTVonline=20150369
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus PaP3,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150322
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus PaP4,0,KC294142,Pseudomonas phage PaP4,dsDNA,"New,",30,2015.009aB.A.v3.Luz24virus_5sp,ICTVonline=20150371
Caudovirales,Podoviridae,,Luz24virus,Pseudomonas virus TL,0,HG518155,Pseudomonas phage TL,dsDNA,"New,",30,2015.009aB.A.v3.Luz24virus_5sp,ICTVonline=20150370
Caudovirales,Podoviridae,,N4virus,Escherichia virus N4,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150324
Caudovirales,Podoviridae,,Nonanavirus,Salmonella virus 9NA,1,KJ802832,Salmonella phage 9NA,dsDNA,"New,",30,2015.010a-dB.A.v2.Nonanavirus,ICTVonline=20150373
Caudovirales,Podoviridae,,Nonanavirus,Salmonella virus SP069,0,KC139649,Salmonella phage SP069,dsDNA,"New,",30,2015.010a-dB.A.v2.Nonanavirus,ICTVonline=20150374
Caudovirales,Podoviridae,,P22virus,Salmonella virus HK620,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150327
Caudovirales,Podoviridae,,P22virus,Salmonella virus P22,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150326
Caudovirales,Podoviridae,,P22virus,Salmonella virus ST64T,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150328
Caudovirales,Podoviridae,,P22virus,Shigella virus Sf6,0,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150329
Caudovirales,Podoviridae,,Pagevirus,Bacillus virus Page,1,KF669655,Bacillus phage Page,dsDNA,"New,",30,2015.039a-dB.A.v2.Pagevirus,ICTVonline=20150355
Caudovirales,Podoviridae,,Pagevirus,Bacillus virus Palmer,0,KP411017,Bacillus phage Palmer,dsDNA,"New,",30,2015.039a-dB.A.v2.Pagevirus,ICTVonline=20150358
Caudovirales,Podoviridae,,Pagevirus,Bacillus virus Pascal,0,KM236247,Bacillus phage Pascal,dsDNA,"New,",30,2015.039a-dB.A.v2.Pagevirus,ICTVonline=20150359
Caudovirales,Podoviridae,,Pagevirus,Bacillus virus Pony,0,KF669660,Bacillus phage Pony,dsDNA,"New,",30,2015.039a-dB.A.v2.Pagevirus,ICTVonline=20150356
Caudovirales,Podoviridae,,Pagevirus,Bacillus virus Pookie,0,KM236248,Bacillus phage Pookie,dsDNA,"New,",30,2015.039a-dB.A.v2.Pagevirus,ICTVonline=20150357
Caudovirales,Podoviridae,,Phieco32virus,Escherichia virus ECB2,0,JX415536,Escherichia phage ECBP2,dsDNA,"New,",30,2015.014aB.A.v3.Phieco32virus_4sp,ICTVonline=20150334
Caudovirales,Podoviridae,,Phieco32virus,Escherichia virus NJ01,0,JX867715,Escherichia phage NJ01,dsDNA,"New,",30,2015.014aB.A.v3.Phieco32virus_4sp,ICTVonline=20150333
Caudovirales,Podoviridae,,Phieco32virus,Escherichia virus phiEco32,1,,,dsDNA,"Renamed,Moved,",30,2015.025aB.A.v4.phagesp_ren,ICTVonline=20150331
Caudovirales,Podoviridae,,Phieco32virus,Escherichia virus Septima11,0,KF981730,Escherichia phage KBNP1711,dsDNA,"New,",30,2015.014aB.A.v3.Phieco32virus_4sp,ICTVonline=20150335
